grid_id,region,latitude,longitude,timestamp,resolution_km,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,soil_moisture_0_to_7cm,vpd,fire_weather_index,fuel_model_fbfm40,canopy_cover_pct,vegetation_type,ndvi,elevation_m,slope_degrees,aspect_degrees,active_fire_count,mean_frp,median_frp,max_confidence,nearest_fire_distance_km,fire_detected_binary,days_since_last_precipitation,cumulative_wind_run_24h,drought_index_proxy,data_quality_flag,dominant_fuel_fraction,date
822937fffffffff,california,30.354437,-121.787719,2024-06-11 00:00:00+00:00,64,16.502083333333335,84.625,26.45,330.0494595141539,0.5,0,0.28979166666666667,5.057084,,-9999,,,,,,0,0,0,0,-1,0,2,1269.6,0.49929398148148146,5,,6/11/24
82485ffffffffff,california,31.705258,-114.87464,2024-06-11 00:00:00+00:00,64,29.054166666666664,55.083333333333336,14.489583333333334,131.88271920629404,0,0.015520833333333333,2.040833333333333,6.6315703,99,-4504.21555,7087,0.20546651120855733,165.82764541747156,1.0395563358553337,259.9221441972715,13,12.529230769230768,10.36,90,-1,1,2,695.5,0.5566111111111113,0,0.27770325164849696,6/11/24
8228b7fffffffff,california,42.336666,-113.430901,2024-06-11 00:00:00+00:00,64,19.108333333333334,48.604166666666664,7.085416666666667,275.20228040791017,1.6,0.063875,1.3125,0.8643339,122,3.180596545673979,7080,0.2200099223838891,1890.592793490895,2.7394517250460093,91.77764502364596,0,0,0,0,-1,0,0,340.1,0.4550574074074074,0,0.2872080404864048,6/11/24
8229affffffffff,california,36.13581,-119.688987,2024-06-11 00:00:00+00:00,64,29.235416666666666,29.416666666666668,7.3,342.7380840373851,0,0.137,3.18625,9.079151,102,-337.9188468,9301,0.4163413068667344,811.2720121796499,3.8102134388187885,275.41051256701405,32,10.4846875,9.875,90,-1,1,2,350.3999999999999,0.4604347222222222,0,0.26572028063733527,6/11/24
822807fffffffff,california,40.131717,-124.76073,2024-06-11 00:00:00+00:00,64,12.15,90.04166666666667,42.15625,348.58190960790273,0,0,0.1425,8.268369,165,-2351.827183,7043,0.7217007025940587,511.36098173197604,4.354887009892966,344.0890967198723,0,0,0,0,-1,0,2,2023.5,0.47511574074074076,0,0.33061852574688483,6/11/24
822907fffffffff,california,32.470766,-124.17341,2024-06-11 00:00:00+00:00,64,15.852083333333333,84.29166666666667,31.679166666666664,339.56034295997335,0.2,0,0.28250000000000003,6.5121574,,,,,,,,0,0,0,0,-1,0,2,1520.5999999999997,0.49568287037037034,4,,6/11/24
822837fffffffff,california,38.193209,-122.196197,2024-06-12 00:00:00+00:00,64,21.010416666666668,60.25,11.88125,246.29118358874075,0,0.113375,1.2702083333333334,4.131651,102,-1649.819635,9301,0.5383573148838018,224.62937124111536,1.7710454397295994,336.9931888604692,43,6.757906976744185,2.22,90,-1,1,2,570.3,0.43364027777777786,0,0.23616643264463993,6/12/24
8228a7fffffffff,california,41.719697,-117.328141,2024-06-12 00:00:00+00:00,64,20.59375,29.479166666666668,9.475,300.3379612178675,0,0.030291666666666665,1.8714583333333332,7.4463053,122,0.6597433700488278,7080,0.22039923081366225,1655.254154576629,2.8284258770772883,239.18700734408452,10,17.697,12.33,90,-1,1,2,454.8,0.49779212962962965,0,0.3454284564007804,6/12/24
82290ffffffffff,california,34.484625,-126.603415,2024-06-12 00:00:00+00:00,64,15.570833333333333,83.8125,39.96666666666667,351.8753987772183,0,0,0.28541666666666665,9.481115,,,,,,,,0,0,0,0,-1,0,2,1918.4000000000003,0.4941203703703703,4,,6/12/24
82299ffffffffff,california,39.617628,-114.776561,2024-06-12 00:00:00+00:00,64,25.264583333333334,22,7.40625,176.4179147156813,0,0.039104167,2.6775,9.675529,145,5.5852147689298235,7080,0.20020540876129794,1981.4594957003353,3.2222172879317883,12.675638830213382,3,1.17,1.18,60,-1,1,2,355.5,0.5166912037037038,0,0.2946246637867797,6/12/24
822817fffffffff,california,40.980162,-121.113641,2024-06-12 00:00:00+00:00,64,21.208333333333332,24.479166666666668,7.9437500000000005,355.21684371031284,0,0.23983333333333334,2.021875,8.025524,122,16.67985321567962,7080,0.4345579672886687,1347.8096626307747,3.635081403550018,230.1808737860052,18,22.33111111111111,16.945,100,-1,1,2,381.29999999999995,0.33357314814814815,0,0.22702782962837265,6/12/24
82484ffffffffff,california,31.07111,-118.380451,2024-06-12 00:00:00+00:00,64,15.99375,86.0625,16.489583333333332,289.7004353732445,0.1,0,0.2547916666666667,2.7180927,98,-9931.904749,7292,0.40592210195291534,0,0,0,0,0,0,0,-1,0,2,791.5,0.49646990740740743,0,0.46909667194928684,6/12/24
8229a7fffffffff,california,33.969092,-117.246454,2024-06-12 00:00:00+00:00,64,20.029166666666665,64.22916666666667,9.174999999999999,329.7942789514568,0,0.0330625,1.105,3.1826804,101,-1663.968845,7087,0.2726909520913938,575.8655648321691,2.616281654668598,358.5956194094066,12,1.6758333333333333,1.475,60,-1,1,2,440.3999999999999,0.4924388888888889,0,0.20707607974669287,6/12/24
8229b7fffffffff,california,34.580911,-113.628332,2024-06-12 00:00:00+00:00,64,33.458333333333336,11.625,7.9624999999999995,233.44537438513925,0,0.018520833333333334,4.773541666666667,17.085135,122,3.7804404277506287,7109,0.22233665855784282,568.8567926956308,2.290681826015687,185.4181110836348,5,1.502,1.54,60,-1,1,2,382.2,0.5786787037037038,0,0.29738074304291817,6/12/24
8228affffffffff,california,43.698313,-119.961358,2024-06-12 00:00:00+00:00,64,19.335416666666667,30.958333333333332,9.922916666666667,332.2999997881457,0,0.025520833333333336,1.7339583333333335,7.0166464,122,11.61680994118204,7080,,,,,0,0,0,0,-1,0,2,476.3,0.49461805555555555,5,0.28394659034712066,6/12/24
82298ffffffffff,california,38.960282,-118.543846,2024-06-12 00:00:00+00:00,64,28.929166666666664,16.895833333333332,8.141666666666667,319.44008808328545,0,0.015791666666666666,3.4704166666666665,13.044042,122,7.218260371662069,7080,0.23026323217493747,1838.2856904880894,4.110307801828252,306.28405924447674,6,36.86666666666667,33.7,100,-1,1,2,390.8,0.5557000000000001,0,0.144927385,6/12/24
822987fffffffff,california,36.823438,-116.046735,2024-06-12 00:00:00+00:00,64,30.40833333333333,9.791666666666666,8.40625,239.12195761042835,0,0.011437499999999998,4.087916666666667,16.713552,101,1.7955718722362766,7082,0.15567413340399963,1273.9799942132022,3.681399642975241,163.54866396326534,2,1.995,1.995,60,-1,1,2,403.5,0.567400926,0,0.34152938,6/12/24
822917fffffffff,california,33.261654,-120.768696,2024-06-12 00:00:00+00:00,64,14.9125,89.47916666666667,16.795833333333334,285.69492970630796,0.2,0,0.17833333333333334,2.2928658,98,-9106.918258,7292,0.5311406781663106,31.59792733698745,0.470707095,358.7278681876819,0,0,0,0,-1,0,2,806.2000000000002,0.49046296296296293,0,0.4775232018561485,6/12/24
822807fffffffff,california,40.131717,-124.76073,2024-06-12 00:00:00+00:00,64,12.35,87.29166666666667,45.833333333333336,350.9803513975532,0,0,0.18500000000000003,10.542009,165,-2351.827183,7043,0.7217007025940587,511.36098173197604,4.354887009892966,344.0890967198723,0,0,0,0,-1,0,2,2200,0.47622685185185193,0,0.33061852574688483,6/12/24
822937fffffffff,california,30.354437,-121.787719,2024-06-12 00:00:00+00:00,64,16.683333333333334,82.95833333333333,20.214583333333334,301.1985768060658,0.5,0,0.32354166666666667,3.8828673,,-9999,,,,,,0,0,0,0,-1,0,2,970.2999999999998,0.500300926,5,,6/12/24
82291ffffffffff,california,35.351579,-123.214462,2024-06-12 00:00:00+00:00,64,14.637500000000001,83.5,34.83541666666667,338.8560394534686,0,0,0.27875,7.5700326,98,-9354.528378,7292,0.666287388,34.657760971981155,0.48662898203699595,358.40998552346844,0,0,0,0,-1,0,2,1672.0999999999997,0.48893518518518525,0,0.35413056036972845,6/12/24
822887fffffffff,california,44.400306,-116.036346,2024-06-12 00:00:00+00:00,64,15.714583333333332,56.604166666666664,6.102083333333333,292.9451876207945,0,0.3231875,0.95375,2.7368402,122,12.376121612037865,7125,,,,,0,0,0,0,-1,0,2,292.9,0.23636898148148144,5,0.2523100325819946,6/12/24
822827fffffffff,california,37.330339,-125.710645,2024-06-12 00:00:00+00:00,64,14.227083333333333,85.33333333333333,48.12916666666666,340.50267675132284,0,0,0.23729166666666668,12.465055,,,,,0,0,0,0,0,0,0,-1,0,2,2310.2,0.4866550925925926,5,,6/12/24
82281ffffffffff,california,42.874491,-123.748579,2024-06-12 00:00:00+00:00,64,14.241666666666667,72.89583333333333,9.097916666666666,334.0374162845383,0,0.327125,0.561875,2.612552,165,-2642.802198,7043,0.6499715942516536,830.1980380730381,6.445819371600622,330.08221848098606,0,0,0,0,-1,0,2,436.70000000000005,0.22503611111111108,0,0.23099297583315284,6/12/24
822907fffffffff,california,32.470766,-124.17341,2024-06-12 00:00:00+00:00,64,15.989583333333334,83.39583333333333,33.625,347.6264155896927,0.2,0,0.30083333333333334,7.329085,,,,,,,,0,0,0,0,-1,0,2,1614,0.49644675925925924,4,,6/12/24
82485ffffffffff,california,31.705258,-114.87464,2024-06-12 00:00:00+00:00,64,29.95625,51.895833333333336,11.331249999999999,131.9683762,0,0.016604166666666666,2.459791666666667,6.319562,99,-4504.21555,7087,0.20546651120855733,165.82764541747156,1.0395563358553337,259.9221441972715,17,13.735882352941175,5.3,90,-1,1,2,543.9000000000001,0.5607560185185186,0,0.27770325164849696,6/12/24
8228b7fffffffff,california,42.336666,-113.430901,2024-06-12 00:00:00+00:00,64,21.34583333333333,34.0625,6.9125000000000005,293.9948716412082,0.4,0.035895833333333335,1.8525,5.9459743,122,3.180596545673979,7080,0.2200099223838891,1890.592793490895,2.7394517250460093,91.77764502364596,0,0,0,0,-1,0,2,331.8,0.49748703703703706,0,0.2872080404864048,6/12/24
8229affffffffff,california,36.13581,-119.688987,2024-06-12 00:00:00+00:00,64,31.395833333333332,28.0625,7.075,326.07694103956726,0,0.137,3.665625,10.023018,102,-337.9188468,9301,0.4163413068667344,811.2720121796499,3.8102134388187885,275.41051256701405,73,41.13484931506849,37.1,100,-1,1,2,339.6,0.47243703703703704,0,0.26572028063733527,6/12/24
822997fffffffff,california,37.402442,-112.312509,2024-06-12 00:00:00+00:00,64,22.16875,12.895833333333334,13.354166666666666,261.7973851718157,0,0.093,2.423958333333333,14.668856,122,8.346996194640111,7016,0.2528408751095066,1707.2655233589592,2.185946798,223.83498161883387,0,0,0,0,-1,0,2,641,0.456375463,0,0.3048943405392276,6/12/24
822987fffffffff,california,36.823438,-116.046735,2024-06-13 00:00:00+00:00,64,30.610416666666666,10.3125,11.789583333333333,230.38627343890445,0,0.011562499999999998,4.101458333333333,19.097164,101,1.7955718722362766,7082,0.15567413340399963,1273.9799942132022,3.681399642975241,163.54866396326534,2,3.125,3.125,60,-1,1,2,565.9,0.5684236111111112,0,0.34152938,6/13/24
8228a7fffffffff,california,41.719697,-117.328141,2024-06-13 00:00:00+00:00,64,21.554166666666664,23.25,10.120833333333334,305.95101782059106,0,0.027354166666666666,2.1260416666666666,9.349651,122,0.6597433700488278,7080,0.22039923081366225,1655.254154576629,2.8284258770772883,239.18700734408452,0,0,0,0,-1,0,2,485.79999999999995,0.5054777777777778,0,0.3454284564007804,6/13/24
82290ffffffffff,california,34.484625,-126.603415,2024-06-13 00:00:00+00:00,64,15.38125,80.5625,40.322916666666664,354.6686704107856,0,0,0.33916666666666667,10.463547,,,,,,,,0,0,0,0,-1,0,2,1935.5,0.4930671296296296,4,,6/13/24
82299ffffffffff,california,39.617628,-114.776561,2024-06-13 00:00:00+00:00,64,26.741666666666664,12.6875,9.768749999999999,182.9043480607241,0,0.0383125,3.1814583333333335,14.642815,145,5.5852147689298235,7080,0.20020540876129794,1981.4594957003353,3.2222172879317883,12.675638830213382,2,1.0499999999999998,1.0499999999999998,60,-1,1,2,468.8999999999999,0.5255305555555556,0,0.2946246637867797,6/13/24
822817fffffffff,california,40.980162,-121.113641,2024-06-13 00:00:00+00:00,64,21.37291666666667,22.5625,9.097916666666666,326.02355753679234,0,0.239125,2.0879166666666666,9.001425,122,16.67985321567962,7080,0.4345579672886687,1347.8096626307747,3.635081403550018,230.1808737860052,39,24.49051282051282,15.41,90,-1,1,2,436.7,0.33505416666666665,0,0.22702782962837265,6/13/24
82484ffffffffff,california,31.07111,-118.380451,2024-06-13 00:00:00+00:00,64,16.154166666666665,85.58333333333333,12.862499999999999,279.3945232711613,0,0,0.268125,2.180222,98,-9931.904749,7292,0.40592210195291534,0,0,0,0,0,0,0,-1,0,2,617.4,0.49736111111111114,0,0.46909667194928684,6/13/24
8229a7fffffffff,california,33.969092,-117.246454,2024-06-13 00:00:00+00:00,64,20.391666666666666,61.520833333333336,8.595833333333333,330.60309492523754,0,0.032833333,1.1889583333333333,3.2622774,101,-1663.968845,7087,0.2726909520913938,575.8655648321691,2.616281654668598,358.5956194094066,27,2.726666666666667,1.64,66,-1,1,2,412.6000000000001,0.4946361111111111,0,0.20707607974669287,6/13/24
8229b7fffffffff,california,34.580911,-113.628332,2024-06-13 00:00:00+00:00,64,33.34166666666667,10.6875,9.799999999999999,215.00075581626373,0,0.018041666666666664,4.760625,18.813715,122,3.7804404277506287,7109,0.22233665855784282,568.8567926956308,2.290681826015687,185.4181110836348,0,0,0,0,-1,0,2,470.3999999999999,0.5784138888888889,0,0.29738074304291817,6/13/24
82298ffffffffff,california,38.960282,-118.543846,2024-06-13 00:00:00+00:00,64,29.552083333333332,17.875,9.645833333333334,310.8527212040706,0,0.021083333333333332,3.558125,13.867553,122,7.218260371662069,7080,0.23026323217493747,1838.2856904880894,4.110307801828252,306.28405924447674,0,0,0,0,-1,0,2,463,0.5549273148148148,0,0.144927385,6/13/24
822837fffffffff,california,38.193209,-122.196197,2024-06-13 00:00:00+00:00,64,18.479166666666668,65.375,14.404166666666667,237.4134178,0,0.11247916666666667,0.9335416666666667,4.25074,102,-1649.819635,9301,0.5383573148838018,224.62937124111536,1.7710454397295994,336.9931888604692,34,4.464117647058823,0.655,60,-1,1,2,691.4000000000001,0.42029444444444436,0,0.23616643264463993,6/13/24
8228affffffffff,california,43.698313,-119.961358,2024-06-13 00:00:00+00:00,64,18.502083333333335,26.625,11.71875,342.33294828435436,0,0.023583333,1.7710416666666668,8.305714,122,11.61680994118204,7080,,,,,0,0,0,0,-1,0,2,562.5,0.4915384259259259,5,0.28394659034712066,6/13/24
822917fffffffff,california,33.261654,-120.768696,2024-06-13 00:00:00+00:00,64,15.045833333333334,92.02083333333333,8.164583333333333,229.09737020297177,0.6000000000000001,0,0.136875,0.82271665,98,-9106.918258,7292,0.5311406781663106,31.59792733698745,0.470707095,358.7278681876819,0,0,0,0,-1,0,2,391.8999999999999,0.49120370370370375,0,0.4775232018561485,6/13/24
822807fffffffff,california,40.131717,-124.76073,2024-06-13 00:00:00+00:00,64,12.683333333333332,84.72916666666667,51.17083333333333,349.87504222356137,0,0,0.22520833333333334,14.024981,165,-2351.827183,7043,0.7217007025940587,511.36098173197604,4.354887009892966,344.0890967198723,0,0,0,0,-1,0,2,2456.2000000000003,0.4780787037037037,0,0.33061852574688483,6/13/24
8229affffffffff,california,36.13581,-119.688987,2024-06-13 00:00:00+00:00,64,31.28333333333333,29.8125,6.866666666666667,249.0507228348966,0,0.137,3.582708333333333,9.437051,102,-337.9188468,9301,0.4163413068667344,811.2720121796499,3.8102134388187885,275.41051256701405,9,2.621111111111111,1.78,60,-1,1,2,329.6,0.47181203703703706,0,0.26572028063733527,6/13/24
8228b7fffffffff,california,42.336666,-113.430901,2024-06-13 00:00:00+00:00,64,22.879166666666666,24.333333333333332,7.8374999999999995,302.7896517784304,0.4,0.028229166666666666,2.2327083333333335,8.518278,122,3.180596545673979,7080,0.2200099223838891,1890.592793490895,2.7394517250460093,91.77764502364596,0,0,0,0,-1,0,2,376.20000000000005,0.512138889,0,0.2872080404864048,6/13/24
82485ffffffffff,california,31.705258,-114.87464,2024-06-13 00:00:00+00:00,64,31.947916666666668,39.75,10.299999999999999,135.9252926555003,0,0.016416666666666666,3.297916666666667,8.753402,99,-4504.21555,7087,0.20546651120855733,165.82764541747156,1.0395563358553337,259.9221441972715,15,46.14406666666666,1.53,100,-1,1,2,494.3999999999999,0.5719708333333334,0,0.27770325164849696,6/13/24
822907fffffffff,california,32.470766,-124.17341,2024-06-13 00:00:00+00:00,64,15.835416666666667,81.3125,35.00833333333333,351.64614696147487,0,0,0.335,8.248029,,,,,,,,0,0,0,0,-1,0,2,1680.4000000000003,0.4955902777777778,4,,6/13/24
822997fffffffff,california,37.402442,-112.312509,2024-06-13 00:00:00+00:00,64,22.599999999999998,11.520833333333334,16.152083333333334,254.92960864797516,0,0.0935,2.5,17.408953,122,8.346996194640111,7016,0.2528408751095066,1707.2655233589592,2.185946798,223.83498161883387,0,0,0,0,-1,0,2,775.2999999999998,0.4583712962962963,0,0.3048943405392276,6/13/24
822827fffffffff,california,37.330339,-125.710645,2024-06-13 00:00:00+00:00,64,14.016666666666666,82.25,48.581250000000004,342.81290005805886,0,0,0.2833333333333333,13.710128,,,,,0,0,0,0,0,0,0,-1,0,2,2331.8999999999996,0.4854861111111111,5,,6/13/24
822887fffffffff,california,44.400306,-116.036346,2024-06-13 00:00:00+00:00,64,15.5375,52.416666666666664,6.322916666666667,309.6085180084413,0,0.30204166666666665,1.0395833333333333,3.0301821,122,12.376121612037865,7125,,,,,0,0,0,0,-1,0,2,303.5,0.2523018518518519,5,0.2523100325819946,6/13/24
82291ffffffffff,california,35.351579,-123.214462,2024-06-13 00:00:00+00:00,64,14.370833333333332,83.33333333333333,34.041666666666664,340.94373099005395,0,0,0.27458333333333335,7.3158045,98,-9354.528378,7292,0.666287388,34.657760971981155,0.48662898203699595,358.40998552346844,0,0,0,0,-1,0,2,1634,0.4874537037037037,0,0.35413056036972845,6/13/24
822937fffffffff,california,30.354437,-121.787719,2024-06-13 00:00:00+00:00,64,16.483333333333334,83,18.347916666666666,299.3485758395912,0.5,0,0.31895833333333334,3.4796379,,-9999,,,,,,0,0,0,0,-1,0,2,880.7000000000002,0.49918981481481484,5,,6/13/24
82281ffffffffff,california,42.874491,-123.748579,2024-06-13 00:00:00+00:00,64,12.533333333333333,73.25,10.50625,353.3886089788873,0,0.3173125,0.48937499999999995,2.723976,165,-2642.802198,7043,0.6499715942516536,830.1980380730381,6.445819371600622,330.08221848098606,0,0,0,0,-1,0,2,504.3,0.2233953703703703,0,0.23099297583315284,6/13/24
82298ffffffffff,california,38.960282,-118.543846,2024-06-14 00:00:00+00:00,64,28.40416666666667,18.041666666666668,11.554166666666667,299.6898016,0,0.023666666666666666,3.3297916666666665,14.454963,122,7.218260371662069,7080,0.23026323217493747,1838.2856904880894,4.110307801828252,306.28405924447674,5,41.324,41.2,100,-1,1,2,554.6,0.5464833333333333,0,0.144927385,6/14/24
8228affffffffff,california,43.698313,-119.961358,2024-06-14 00:00:00+00:00,64,18.354166666666668,26.791666666666668,13.293750000000001,336.68986493385813,0,0.023645833333333335,1.7458333333333333,8.873649,122,11.61680994118204,7080,,,,,0,0,0,0,-1,0,2,638.1,0.49066666666666664,5,0.28394659034712066,6/14/24
8229b7fffffffff,california,34.580911,-113.628332,2024-06-14 00:00:00+00:00,64,32.74791666666667,12.0625,10.19375,68.56717373297671,0,0.0179375,4.551875,18.172354,122,3.7804404277506287,7109,0.22233665855784282,568.8567926956308,2.290681826015687,185.4181110836348,0,0,0,0,-1,0,2,489.29999999999995,0.5751986111111113,0,0.29738074304291817,6/14/24
8229a7fffffffff,california,33.969092,-117.246454,2024-06-14 00:00:00+00:00,64,20.966666666666665,55.4375,10.122916666666667,333.60011149655446,0,0.0326875,1.3825,4.1601453,101,-1663.968845,7087,0.2726909520913938,575.8655648321691,2.616281654668598,358.5956194094066,44,2.551590909090909,0.965,84,-1,1,2,485.8999999999999,0.49794722222222215,0,0.20707607974669287,6/14/24
822837fffffffff,california,38.193209,-122.196197,2024-06-14 00:00:00+00:00,64,16.322916666666668,70.10416666666667,15.254166666666668,230.7234066759597,0,0.11166666666666668,0.7202083333333333,4.259524,102,-1649.819635,9301,0.5383573148838018,224.62937124111536,1.7710454397295994,336.9931888604692,35,6.081714285714285,2.26,60,-1,1,2,732.2000000000002,0.40896527777777775,0,0.23616643264463993,6/14/24
822817fffffffff,california,40.980162,-121.113641,2024-06-14 00:00:00+00:00,64,20.349999999999998,28.833333333333332,9.970833333333333,296.1153001809556,0,0.23977083333333335,1.8360416666666666,7.693754,122,16.67985321567962,7080,0.4345579672886687,1347.8096626307747,3.635081403550018,230.1808737860052,8,4.015000000000001,3.765,66,-1,1,2,478.6000000000001,0.3288546296296296,0,0.22702782962837265,6/14/24
82299ffffffffff,california,39.617628,-114.776561,2024-06-14 00:00:00+00:00,64,25.650000000000002,11.083333333333334,11.097916666666668,193.25916182041416,0,0.037708333,3.0545833333333334,15.674908,145,5.5852147689298235,7080,0.20020540876129794,1981.4594957003353,3.2222172879317883,12.675638830213382,3,1.31,1.72,60,-1,1,2,532.7,0.5199490740740741,0,0.2946246637867797,6/14/24
82290ffffffffff,california,34.484625,-126.603415,2024-06-14 00:00:00+00:00,64,15.035416666666668,78.6875,36.231249999999996,354.83506064239856,0,0,0.36354166666666665,9.181004,,,,,,,,0,0,0,0,-1,0,2,1739.0999999999997,0.49114583333333334,4,,6/14/24
8228a7fffffffff,california,41.719697,-117.328141,2024-06-14 00:00:00+00:00,64,21.804166666666664,20.395833333333332,11.745833333333332,257.3587481978035,0,0.027145833,2.2172916666666667,10.979385,122,0.6597433700488278,7080,0.22039923081366225,1655.254154576629,2.8284258770772883,239.18700734408452,2,7.675000000000001,7.675000000000001,60,-1,1,2,563.8,0.5070333333333333,0,0.3454284564007804,6/14/24
82484ffffffffff,california,31.07111,-118.380451,2024-06-14 00:00:00+00:00,64,16.108333333333334,85.6875,19.631249999999998,303.1068288121399,0,0,0.2635416666666667,3.3506894,98,-9931.904749,7292,0.40592210195291534,0,0,0,0,0,0,0,-1,0,2,942.3000000000001,0.49710648148148157,0,0.46909667194928684,6/14/24
822987fffffffff,california,36.823438,-116.046735,2024-06-14 00:00:00+00:00,64,29.772916666666664,10.458333333333334,11.847916666666668,235.86751164019472,0,0.011145833333333334,3.889791666666667,18.624273,101,1.7955718722362766,7082,0.15567413340399963,1273.9799942132022,3.681399642975241,163.54866396326534,2,1.9100000000000001,1.9100000000000001,60,-1,1,2,568.7,0.5641041666666667,0,0.34152938,6/14/24
822917fffffffff,california,33.261654,-120.768696,2024-06-14 00:00:00+00:00,64,14.764583333333334,90.79166666666667,20.933333333333334,308.89392478460996,0.6000000000000001,0,0.15395833333333334,2.6469338,98,-9106.918258,7292,0.5311406781663106,31.59792733698745,0.470707095,358.7278681876819,0,0,0,0,-1,0,2,1004.7999999999998,0.48964120370370373,0,0.4775232018561485,6/14/24
822807fffffffff,california,40.131717,-124.76073,2024-06-14 00:00:00+00:00,64,12.897916666666667,84.27083333333333,48.510416666666664,348.53625936664514,0,0,0.23333333333333336,12.826037,165,-2351.827183,7043,0.7217007025940587,511.36098173197604,4.354887009892966,344.0890967198723,1,11.5,11.5,45,-1,1,2,2328.5,0.47927083333333337,0,0.33061852574688483,6/14/24
822937fffffffff,california,30.354437,-121.787719,2024-06-14 00:00:00+00:00,64,16.1875,83.0625,25.297916666666666,329.83632520189207,0.6000000000000001,0,0.31145833333333334,4.7731285,,-9999,,,,,,0,0,0,0,-1,0,2,1214.3,0.4975462962962964,5,,6/14/24
82291ffffffffff,california,35.351579,-123.214462,2024-06-14 00:00:00+00:00,64,14.060416666666667,83.54166666666667,36.577083333333334,335.5835692,0,0,0.2652083333333333,8.102027,98,-9354.528378,7292,0.666287388,34.657760971981155,0.48662898203699595,358.40998552346844,0,0,0,0,-1,0,2,1755.7,0.4857291666666667,0,0.35413056036972845,6/14/24
822887fffffffff,california,44.400306,-116.036346,2024-06-14 00:00:00+00:00,64,16.679166666666667,48.104166666666664,6.477083333333333,304.25234964248284,0,0.2852708333333333,1.1685416666666668,3.485508,122,12.376121612037865,7125,,,,,0,0,0,0,-1,0,2,310.90000000000003,0.27206111111111114,5,0.2523100325819946,6/14/24
822827fffffffff,california,37.330339,-125.710645,2024-06-14 00:00:00+00:00,64,13.891666666666666,81.97916666666667,43.41458333333333,341.2297267305557,0,0,0.28729166666666667,11.228536,,,,,0,0,0,0,0,0,0,-1,0,2,2083.9,0.4847916666666667,5,,6/14/24
82281ffffffffff,california,42.874491,-123.748579,2024-06-14 00:00:00+00:00,64,11.65625,69.5625,9.924999999999999,336.5947101052241,0,0.31220833333333337,0.5075,2.8294392,165,-2642.802198,7043,0.6499715942516536,830.1980380730381,6.445819371600622,330.08221848098606,0,0,0,0,-1,0,2,476.3999999999999,0.2226060185185185,0,0.23099297583315284,6/14/24
822907fffffffff,california,32.470766,-124.17341,2024-06-14 00:00:00+00:00,64,15.450000000000001,80.33333333333333,34.37708333333333,349.5618675086626,0,0,0.34520833333333334,8.187031,,,,,,,,0,0,0,0,-1,0,2,1650.0999999999997,0.49344907407407407,4,,6/14/24
82485ffffffffff,california,31.705258,-114.87464,2024-06-14 00:00:00+00:00,64,32.893750000000004,23.6875,13.558333333333335,172.31403883767064,0,0.014333333333333332,4.011666666666667,15.62741,99,-4504.21555,7087,0.20546651120855733,165.82764541747156,1.0395563358553337,259.9221441972715,17,73.88000000000002,2.13,100,-1,1,2,650.8,0.5788921296296298,0,0.27770325164849696,6/14/24
8228b7fffffffff,california,42.336666,-113.430901,2024-06-14 00:00:00+00:00,64,23.868750000000002,21.083333333333332,8.654166666666667,270.28641553580434,0.2,0.027770833,2.441875,10.025622,122,3.180596545673979,7080,0.2200099223838891,1890.592793490895,2.7394517250460093,91.77764502364596,0,0,0,0,-1,0,2,415.3999999999999,0.5180032407407408,0,0.2872080404864048,6/14/24
8229affffffffff,california,36.13581,-119.688987,2024-06-14 00:00:00+00:00,64,29.741666666666664,29.916666666666668,7.060416666666666,283.74675289906816,0,0.137,3.2891666666666666,9.011392,102,-337.9188468,9301,0.4163413068667344,811.2720121796499,3.8102134388187885,275.41051256701405,10,18.368000000000002,19.3,86,-1,1,2,338.9,0.4632472222222222,0,0.26572028063733527,6/14/24
822997fffffffff,california,37.402442,-112.312509,2024-06-14 00:00:00+00:00,64,20.79375,18.229166666666668,14.43125,242.37681240653512,0.5,0.093791667,2.097916666666667,12.674832,122,8.346996194640111,7016,0.2528408751095066,1707.2655233589592,2.185946798,223.83498161883387,0,0,0,0,-1,0,2,692.7000000000002,0.44810324074074076,0,0.3048943405392276,6/14/24
822837fffffffff,california,38.193209,-122.196197,2024-06-15 00:00:00+00:00,64,18.064583333333335,57.145833333333336,14.552083333333334,239.8194544393056,0,0.1125,1.1160416666666666,4.7359805,102,-1649.819635,9301,0.5383573148838018,224.62937124111536,1.7710454397295994,336.9931888604692,17,4.6370588235294115,0.74,62,-1,1,2,698.5,0.4179745370370371,0,0.23616643264463993,6/15/24
8228a7fffffffff,california,41.719697,-117.328141,2024-06-15 00:00:00+00:00,64,19.818749999999998,22.354166666666668,14.7125,253.80828604445884,0,0.027291667,1.9114583333333333,11.144591,122,0.6597433700488278,7080,0.22039923081366225,1655.254154576629,2.8284258770772883,239.18700734408452,0,0,0,0,-1,0,2,706.2000000000002,0.4958865740740741,0,0.3454284564007804,6/15/24
82290ffffffffff,california,34.484625,-126.603415,2024-06-15 00:00:00+00:00,64,15.060416666666667,78.70833333333333,37.53958333333333,356.62537258921685,0,0,0.36541666666666667,9.701873,,,,,,,,0,0,0,0,-1,0,2,1801.9000000000003,0.49128472222222225,4,,6/15/24
